;METRO;;;;;;;;
;;;;;;;;;
;SERVICIOS;;;;;;;;
;_Venta de Tarjetas;;;;;;;;
;_Carga de Tarjetas;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
L1;METRO;ECUADOR;Avda. Libertador Bernardo O`Higgins Frente al Nº 4620;Estación Central;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";341905;6296835;-70,7010856;-33,45626665
L1;METRO;UNIVERSIDAD DE CHILE;Avda. Libertador Bernardo O`Higgins Nº 1020;Santiago ;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346605;6298298;-70,65029168;-33,44376503
L1;METRO;LA MONEDA;Avda. Libertador Bernardo O`Higgins Nº 1330;Santiago ;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346188;6298170;-70,65479586;-33,44485501
L1;METRO;LOS HEROES L1;Avda. Libertador Bernardo O`Higgins Nº 1774;Santiago  ;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345685;6298018;-70,66022784;-33,44615564
L2;METRO;LOS HEROES L2;Avda. Libertador Bernardo O`Higgins Nº 1774;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345667;6298020;-70,66041973;-33,44613516
L1;METRO;PEDRO DE VALDIVIA;Providencia Nº 1880;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";342712;6297075;-70,69236796;-33,45422373
L1;METRO;UNIVERSIDAD CATOLICA;Avda. Libertador Bernardo O`Higgins Nº 270;Santiago ;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";347552;6298747;-70,64003081;-33,43985337
L1;METRO;UNION LATINOAMERICANA;Avda. Libertador Bernardo O`Higgins Nº 2841;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";344461;6297636;-70,67345643;-33,44942278
L1;METRO;LAS REJAS;Avda. Libertador Bernardo O`Higgins Nº 6056;Estación Central;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";341463;6296706;-70,70587076;-33,45736879
L1;METRO;SANTA LUCIA;Avda. Libertador Bernardo O´Higgins N°511;Santiago ;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";347075;6298440;-70,64520402;-33,44255404
L4;METRO;MACUL;Avda. Macul N° 6309;Macul;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";352321;6291127;-70,58999289;-33,50922302
L2;METRO;PARQUE O'HIGGINS;Avda. Manuel Antonio Matta Nº 1704;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346028;6296395;-70,65682185;-33,46084182
L1;METRO;NEPTUNO;Avda. Neptuno Oriente frente al 260;Lo Prado;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";339893;6297327;-70,72264572;-33,45153638
L5;METRO;PLAZA DE MAIPU;Avda. Pajaritos N° 1921;Maipú;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";336785;6290719;-70,75726982;-33,51063767
L5;METRO;SANTIAGO BUERAS;Avda. Pajaritos N° 3321;Maipú;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";336744;6292296;-70,75743006;-33,49641509
L5;METRO;DEL SOL;Avda. Pajaritos N° 3801;Maipú;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";337168;6293033;-70,75273454;-33,489837
